CLIENTNUM,Attrition_Flag,observed_churn,churn_probability,predicted_churn,is_high_risk,risk_band,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,age_band,tenure_band,inactivity_band,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Relationship_Count,decision_threshold_used,model_name
806160108,Existing Customer,0,0.0019515477751139412,0,False,Low,M,High School,Married,$40K - $60K,Blue,50-64,49-72 mo,2-3 mo,61,1,56,2,3,3193.0,2517,676.0,1336,30,1.831,1.143,0.788,2,0.5,lightgbm
814571058,Existing Customer,0,0.0019515416447055463,0,False,Low,F,College,Single,Less than $40K,Blue,Under 35,0-24 mo,2-3 mo,30,1,24,3,0,3450.0,2517,933.0,2545,64,0.652,0.778,0.73,4,0.5,lightgbm
766628733,Existing Customer,0,0.0019453398543086053,0,False,Low,M,Uneducated,Single,$60K - $80K,Blue,50-64,49-72 mo,2-3 mo,56,3,49,3,3,1623.0,0,1623.0,4965,74,1.058,0.805,0.0,3,0.5,lightgbm
788907033,Existing Customer,0,0.0019442036609887432,0,False,Low,M,High School,Unknown,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,40,2,26,3,1,5238.0,2077,3161.0,7321,73,0.656,0.659,0.397,1,0.5,lightgbm
789297558,Existing Customer,0,0.0019431323890046906,0,False,Low,M,Uneducated,Single,$120K +,Blue,35-49,25-48 mo,2-3 mo,36,1,25,3,2,7049.0,1932,5117.0,2602,51,0.804,0.545,0.274,6,0.5,lightgbm
720450108,Existing Customer,0,0.0019403370466767264,0,False,Low,M,Graduate,Married,$40K - $60K,Blue,50-64,25-48 mo,0-1 mo,54,1,44,1,1,1438.3,0,1438.3,1585,37,0.576,0.609,0.0,5,0.5,lightgbm
717008358,Existing Customer,0,0.0019356088150667018,0,False,Low,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,1,36,2,2,6540.0,0,6540.0,7919,88,0.723,0.6,0.0,1,0.5,lightgbm
712117983,Existing Customer,0,0.0019296486203331407,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,49,4,39,3,2,17285.0,1853,15432.0,4787,60,0.882,0.714,0.107,6,0.5,lightgbm
811604133,Existing Customer,0,0.0019288109323892094,0,False,Low,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,4,36,3,2,2492.0,1560,932.0,1126,23,0.573,0.353,0.626,3,0.5,lightgbm
715091208,Existing Customer,0,0.0019090220435426135,0,False,Low,M,High School,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,42,3,36,3,3,18177.0,841,17336.0,8512,94,0.888,0.679,0.046,2,0.5,lightgbm
789731433,Existing Customer,0,0.0019010206274908616,0,False,Low,F,Unknown,Single,Less than $40K,Blue,Under 35,0-24 mo,2-3 mo,26,0,13,2,4,2063.0,1390,673.0,2602,42,0.877,0.556,0.674,4,0.5,lightgbm
719883858,Existing Customer,0,0.0019000967587581954,0,False,Low,M,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,58,2,48,1,0,2774.0,0,2774.0,1258,33,0.721,0.435,0.0,4,0.5,lightgbm
810321933,Existing Customer,0,0.0018974619002221401,0,False,Low,M,High School,Unknown,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,35,3,30,3,3,11229.0,1054,10175.0,1898,36,0.552,1.571,0.094,5,0.5,lightgbm
789681708,Existing Customer,0,0.0018912265383246505,0,False,Low,M,Uneducated,Married,$60K - $80K,Gold,35-49,25-48 mo,0-1 mo,46,3,33,1,3,34516.0,713,33803.0,7750,82,0.772,0.608,0.021,3,0.5,lightgbm
710528583,Existing Customer,0,0.001887752607530072,0,False,Low,F,Unknown,Single,$40K - $60K,Blue,Under 35,0-24 mo,2-3 mo,26,0,16,2,4,1612.0,835,777.0,2148,40,0.588,0.379,0.518,6,0.5,lightgbm
716144058,Existing Customer,0,0.0018855906105469274,0,False,Low,F,College,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,36,1,25,3,3,1888.0,0,1888.0,1886,66,0.928,0.65,0.0,6,0.5,lightgbm
717828108,Existing Customer,0,0.0018777137827838259,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,50-64,25-48 mo,0-1 mo,57,2,42,1,0,21875.0,2517,19358.0,1327,31,0.409,0.409,0.115,6,0.5,lightgbm
779519058,Existing Customer,0,0.0018774130628087706,0,False,Low,F,Post-Graduate,Divorced,Unknown,Platinum,50-64,25-48 mo,0-1 mo,51,3,34,1,2,34516.0,1578,32938.0,1929,40,0.725,0.481,0.046,3,0.5,lightgbm
717385983,Existing Customer,0,0.0018709710680234065,0,False,Low,M,Graduate,Married,Less than $40K,Blue,Under 35,0-24 mo,4-6 mo,30,0,21,6,2,2490.0,0,2490.0,1645,30,0.859,0.667,0.0,6,0.5,lightgbm
719863758,Existing Customer,0,0.001867651936729234,0,False,Low,F,Post-Graduate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,49,3,41,2,2,1869.0,758,1111.0,1549,34,0.91,0.478,0.406,6,0.5,lightgbm
818316108,Existing Customer,0,0.0018634102271412514,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,43,1,38,2,1,2550.0,1421,1129.0,8063,72,0.819,0.714,0.557,2,0.5,lightgbm
720747633,Existing Customer,0,0.0018455408550923033,0,False,Low,M,Unknown,Married,$40K - $60K,Blue,Under 35,25-48 mo,2-3 mo,32,1,36,2,4,8998.0,1471,7527.0,1931,48,0.844,0.371,0.163,3,0.5,lightgbm
719514783,Existing Customer,0,0.0018437771744460318,0,False,Low,F,Post-Graduate,Unknown,Unknown,Blue,35-49,25-48 mo,0-1 mo,39,3,26,1,4,3209.0,2517,692.0,1292,37,0.431,0.762,0.784,6,0.5,lightgbm
804867183,Existing Customer,0,0.0018233881030647625,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,37,3,30,2,4,16043.0,0,16043.0,2599,47,1.509,1.136,0.0,6,0.5,lightgbm
713375658,Existing Customer,0,0.0018210144141233386,0,False,Low,M,Graduate,Divorced,$40K - $60K,Blue,35-49,0-24 mo,2-3 mo,37,2,17,3,3,3176.0,0,3176.0,2298,67,0.652,0.457,0.0,6,0.5,lightgbm
719627133,Existing Customer,0,0.001817601616500118,0,False,Low,F,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,1,37,3,4,3277.0,2481,796.0,3965,59,0.606,0.844,0.757,4,0.5,lightgbm
713413758,Existing Customer,0,0.0018164001070529116,0,False,Low,F,College,Single,Unknown,Blue,Under 35,0-24 mo,2-3 mo,26,1,16,3,3,2751.0,1599,1152.0,2270,44,0.694,0.333,0.581,4,0.5,lightgbm
720145683,Existing Customer,0,0.0018104429981148492,0,False,Low,M,College,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,54,1,42,2,2,2987.0,2517,470.0,1617,35,0.479,0.75,0.843,3,0.5,lightgbm
826775058,Existing Customer,0,0.0018090490881913185,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,43,3,39,1,2,4175.0,2517,1658.0,1520,36,0.551,0.44,0.603,4,0.5,lightgbm
718773333,Existing Customer,0,0.0018069338757154834,0,False,Low,F,Unknown,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,4,40,2,2,5139.0,1799,3340.0,7548,89,0.94,0.618,0.35,3,0.5,lightgbm
754480233,Existing Customer,0,0.001806449435931991,0,False,Low,M,Post-Graduate,Divorced,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,50,2,43,2,4,3525.0,0,3525.0,4742,62,0.798,0.824,0.0,5,0.5,lightgbm
717513933,Existing Customer,0,0.0018057124218366755,0,False,Low,M,College,Single,$120K +,Blue,35-49,25-48 mo,2-3 mo,38,3,26,2,1,14938.0,0,14938.0,7385,90,0.626,0.429,0.0,2,0.5,lightgbm
758765808,Existing Customer,0,0.0018033278925669034,0,False,Low,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,36,2,29,3,4,2029.0,1190,839.0,1802,40,0.628,0.481,0.586,6,0.5,lightgbm
717167283,Existing Customer,0,0.0018023225980666451,0,False,Low,F,Unknown,Divorced,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,49,5,36,1,4,9165.0,0,9165.0,1846,56,0.597,0.647,0.0,4,0.5,lightgbm
721385433,Existing Customer,0,0.0017965145788875602,0,False,Low,M,Unknown,Married,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,64,0,51,3,4,2787.0,1201,1586.0,1662,39,0.372,0.625,0.431,3,0.5,lightgbm
711213108,Existing Customer,0,0.0017848734880918378,0,False,Low,M,College,Divorced,$80K - $120K,Blue,Under 35,25-48 mo,2-3 mo,32,1,36,3,4,34516.0,0,34516.0,2305,60,0.845,0.714,0.0,5,0.5,lightgbm
713522058,Existing Customer,0,0.001784119242045638,0,False,Low,F,College,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,39,0,30,2,3,1978.0,871,1107.0,4299,59,0.636,0.844,0.44,3,0.5,lightgbm
715940358,Existing Customer,0,0.0017808846361387512,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,1,42,2,2,5822.0,2387,3435.0,1804,49,0.76,0.75,0.41,6,0.5,lightgbm
804481608,Existing Customer,0,0.0017787089158544619,0,False,Low,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,37,1,32,3,3,9661.0,0,9661.0,2825,60,0.926,0.818,0.0,6,0.5,lightgbm
713652783,Existing Customer,0,0.0017748476400102982,0,False,Low,F,Unknown,Single,Less than $40K,Blue,Under 35,25-48 mo,0-1 mo,30,0,36,1,1,2367.0,1220,1147.0,5568,90,1.04,0.957,0.515,1,0.5,lightgbm
720034983,Existing Customer,0,0.0017719600021753833,0,False,Low,M,Unknown,Unknown,Less than $40K,Silver,Under 35,0-24 mo,0-1 mo,26,0,13,1,1,10254.0,0,10254.0,4258,68,0.51,0.838,0.0,2,0.5,lightgbm
714951858,Existing Customer,0,0.0017683555526976026,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,44,2,36,1,3,4473.0,0,4473.0,4047,56,0.543,0.75,0.0,5,0.5,lightgbm
721194858,Existing Customer,0,0.0017649465205264944,0,False,Low,M,Graduate,Unknown,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,48,4,40,2,2,4438.0,2472,1966.0,1725,60,0.69,0.622,0.557,6,0.5,lightgbm
712495233,Existing Customer,0,0.0017593235881182868,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,Under 35,0-24 mo,2-3 mo,31,0,19,3,2,2370.0,1699,671.0,2411,53,0.889,0.656,0.717,5,0.5,lightgbm
713539833,Existing Customer,0,0.0017588491913969543,0,False,Low,F,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,48,4,38,1,3,8135.0,0,8135.0,1716,29,1.373,0.812,0.0,6,0.5,lightgbm
713137233,Existing Customer,0,0.0017546734454890577,0,False,Low,M,High School,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,41,2,28,3,0,27756.0,1789,25967.0,994,24,0.75,0.846,0.064,4,0.5,lightgbm
719677758,Existing Customer,0,0.0017544137121832497,0,False,Low,F,Unknown,Married,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,39,1,36,1,3,10830.0,2184,8646.0,8814,88,0.907,0.725,0.202,2,0.5,lightgbm
720467583,Existing Customer,0,0.0017516222239419685,0,False,Low,M,High School,Single,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,52,2,46,3,2,34516.0,2517,31999.0,3072,67,0.685,0.675,0.073,3,0.5,lightgbm
716288208,Existing Customer,0,0.0017496335381886113,0,False,Low,M,Graduate,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,48,3,36,1,1,15618.0,0,15618.0,7549,77,0.706,0.638,0.0,2,0.5,lightgbm
719026383,Existing Customer,0,0.0017421727173775239,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,35,2,36,1,3,2664.0,0,2664.0,3135,59,1.071,0.903,0.0,3,0.5,lightgbm
714024858,Existing Customer,0,0.00173388475242161,0,False,Low,M,High School,Married,$80K - $120K,Blue,35-49,25-48 mo,0-1 mo,36,3,27,1,2,7056.0,0,7056.0,1739,35,0.815,0.842,0.0,3,0.5,lightgbm
717684858,Existing Customer,0,0.0017307689984443365,0,False,Low,M,Uneducated,Single,$120K +,Blue,50-64,25-48 mo,2-3 mo,50,3,38,3,3,22304.0,1333,20971.0,5002,60,0.463,0.5,0.06,6,0.5,lightgbm
716483358,Existing Customer,0,0.0017305182712110084,0,False,Low,M,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,44,3,29,1,4,6125.0,1329,4796.0,5481,68,0.646,0.7,0.217,5,0.5,lightgbm
806624208,Existing Customer,0,0.0017296869081418875,0,False,Low,M,High School,Married,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,47,4,42,0,0,4785.0,1362,3423.0,1045,38,0.739,0.9,0.285,6,0.5,lightgbm
713827383,Existing Customer,0,0.0017284520986803116,0,False,Low,F,High School,Married,Less than $40K,Blue,65+,25-48 mo,2-3 mo,65,1,36,2,0,3198.0,2493,705.0,1936,44,0.665,1.316,0.78,3,0.5,lightgbm
708957183,Existing Customer,0,0.001726943661628563,0,False,Low,M,Unknown,Divorced,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,48,0,36,1,0,2708.0,2517,191.0,2198,41,0.568,0.864,0.929,3,0.5,lightgbm
718958583,Attrited Customer,1,0.0017249331553545624,0,False,Low,M,Post-Graduate,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,44,4,36,3,2,2367.0,1606,761.0,4506,59,0.956,0.639,0.678,5,0.5,lightgbm
822893133,Existing Customer,0,0.0017194234433426131,0,False,Low,F,Uneducated,Divorced,Unknown,Blue,50-64,49-72 mo,0-1 mo,56,1,52,1,2,17561.0,0,17561.0,1608,33,0.94,1.2,0.0,6,0.5,lightgbm
712981383,Existing Customer,0,0.0017193215432203088,0,False,Low,F,College,Married,Less than $40K,Silver,35-49,25-48 mo,2-3 mo,44,4,37,2,2,10790.0,1930,8860.0,1052,16,0.75,1.286,0.179,3,0.5,lightgbm
715659333,Existing Customer,0,0.001719160156599641,0,False,Low,F,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,43,4,36,3,2,4902.0,2517,2385.0,4508,69,0.982,0.643,0.513,3,0.5,lightgbm
717251508,Existing Customer,0,0.0017167581735463191,0,False,Low,M,Uneducated,Married,$120K +,Blue,35-49,0-24 mo,0-1 mo,37,1,17,1,3,34516.0,0,34516.0,14127,116,0.776,0.731,0.0,1,0.5,lightgbm
771032658,Existing Customer,0,0.0017163724609636775,0,False,Low,M,Unknown,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,54,3,41,3,2,10448.0,1569,8879.0,1604,39,0.482,0.444,0.15,3,0.5,lightgbm
708895158,Existing Customer,0,0.001715882353017929,0,False,Low,M,Unknown,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,46,2,34,3,3,2925.0,2365,560.0,1371,30,0.691,0.579,0.809,3,0.5,lightgbm
712570458,Existing Customer,0,0.0017073080900113925,0,False,Low,F,High School,Married,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,51,2,33,1,3,5625.0,1640,3985.0,7890,75,0.893,0.875,0.292,2,0.5,lightgbm
817925058,Existing Customer,0,0.0017046229326789534,0,False,Low,F,Uneducated,Married,Unknown,Blue,50-64,25-48 mo,0-1 mo,50,2,45,1,4,5660.0,2401,3259.0,1932,35,0.779,0.346,0.424,6,0.5,lightgbm
712687083,Existing Customer,0,0.0017024531510935537,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,35-49,0-24 mo,0-1 mo,44,3,24,1,3,15043.0,0,15043.0,7234,83,0.649,0.694,0.0,1,0.5,lightgbm
794665608,Existing Customer,0,0.0016997466738992255,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,48,3,33,2,3,5724.0,582,5142.0,4510,59,0.817,0.903,0.102,4,0.5,lightgbm
825767658,Existing Customer,0,0.0016974590660412405,0,False,Low,M,Graduate,Single,$60K - $80K,Gold,35-49,25-48 mo,2-3 mo,49,2,45,3,1,34516.0,913,33603.0,7711,80,0.698,0.86,0.026,2,0.5,lightgbm
713697933,Existing Customer,0,0.0016962464212173334,0,False,Low,M,Uneducated,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,47,2,36,2,2,34516.0,1264,33252.0,7827,77,0.774,0.54,0.037,3,0.5,lightgbm
769145733,Existing Customer,0,0.0016950751639847837,0,False,Low,M,Graduate,Single,$60K - $80K,Blue,35-49,25-48 mo,4-6 mo,36,3,30,4,3,2789.0,1584,1205.0,2688,60,0.996,0.714,0.568,3,0.5,lightgbm
709783908,Existing Customer,0,0.001692915193636181,0,False,Low,F,Unknown,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,52,3,47,3,2,2280.0,1170,1110.0,1924,50,0.603,0.667,0.513,6,0.5,lightgbm
797748708,Existing Customer,0,0.0016919066730989646,0,False,Low,M,Unknown,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,44,4,38,3,4,3936.0,2024,1912.0,5001,66,0.988,0.692,0.514,5,0.5,lightgbm
712949733,Existing Customer,0,0.0016862241833058664,0,False,Low,M,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,46,5,37,2,3,6340.0,1985,4355.0,3536,61,0.403,0.419,0.313,3,0.5,lightgbm
770764908,Existing Customer,0,0.0016829771740982287,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,39,2,25,2,3,3071.0,2517,554.0,1765,36,0.583,0.565,0.82,5,0.5,lightgbm
709635858,Existing Customer,0,0.001681589978916074,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,56,3,45,2,3,2235.0,0,2235.0,1229,27,0.556,0.35,0.0,6,0.5,lightgbm
768655158,Existing Customer,0,0.0016800834779473522,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,Under 35,0-24 mo,2-3 mo,29,0,23,3,2,6224.0,1092,5132.0,2222,39,0.919,0.56,0.175,3,0.5,lightgbm
713943783,Existing Customer,0,0.0016789006073124496,0,False,Low,M,Post-Graduate,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,41,4,32,3,2,18001.0,906,17095.0,1194,25,0.62,0.471,0.05,5,0.5,lightgbm
713620308,Existing Customer,0,0.0016749960616463217,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,46,2,35,4,3,4675.0,1734,2941.0,1232,34,0.413,0.545,0.371,6,0.5,lightgbm
772607433,Existing Customer,0,0.0016696117907045605,0,False,Low,M,High School,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,50,3,40,2,4,4514.0,2016,2498.0,4107,59,0.313,0.639,0.447,6,0.5,lightgbm
714405183,Existing Customer,0,0.0016654831573385198,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,3,36,2,2,1776.0,1519,257.0,4295,60,0.917,0.622,0.855,4,0.5,lightgbm
787584108,Existing Customer,0,0.0016616117939140822,0,False,Low,M,Unknown,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,55,3,47,2,3,3436.0,2016,1420.0,1097,33,0.901,0.833,0.587,4,0.5,lightgbm
718358808,Existing Customer,0,0.0016508245560525273,0,False,Low,F,High School,Divorced,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,57,2,50,3,5,3276.0,0,3276.0,3758,61,0.972,0.694,0.0,5,0.5,lightgbm
714327183,Existing Customer,0,0.0016506018792565305,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,37,4,28,3,1,1825.0,1389,436.0,2878,54,1.595,0.636,0.761,4,0.5,lightgbm
711499158,Existing Customer,0,0.001638042572227418,0,False,Low,M,Uneducated,Married,$80K - $120K,Silver,35-49,25-48 mo,2-3 mo,47,2,38,3,4,34516.0,733,33783.0,3018,60,1.229,0.538,0.021,4,0.5,lightgbm
780557658,Existing Customer,0,0.0016355002917307802,0,False,Low,F,Uneducated,Married,Unknown,Blue,50-64,49-72 mo,2-3 mo,63,0,54,3,2,11827.0,0,11827.0,1395,37,0.921,0.609,0.0,5,0.5,lightgbm
718488783,Existing Customer,0,0.0016335903259177388,0,False,Low,M,College,Unknown,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,40,3,30,2,2,4802.0,1701,3101.0,4821,66,0.532,0.65,0.354,2,0.5,lightgbm
712689333,Existing Customer,0,0.001628484757381587,0,False,Low,M,Unknown,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,38,2,28,3,2,20241.0,1203,19038.0,1102,31,0.66,0.632,0.059,4,0.5,lightgbm
713082708,Existing Customer,0,0.0016265647931513131,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,41,2,36,2,2,4953.0,991,3962.0,4183,67,0.342,0.489,0.2,6,0.5,lightgbm
710558058,Existing Customer,0,0.0016182528735098705,0,False,Low,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,3,38,3,3,4317.0,2517,1800.0,1619,36,0.944,1.0,0.583,4,0.5,lightgbm
712263258,Existing Customer,0,0.0016176467469425238,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,49,2,38,3,3,2468.0,0,2468.0,3371,62,1.057,0.676,0.0,6,0.5,lightgbm
711061908,Existing Customer,0,0.001616608147013188,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,48,1,38,2,3,1449.0,749,700.0,4039,50,0.943,0.852,0.517,6,0.5,lightgbm
714754533,Existing Customer,0,0.001615075467581737,0,False,Low,M,Doctorate,Single,$120K +,Platinum,50-64,25-48 mo,2-3 mo,51,0,44,2,3,34516.0,1925,32591.0,8012,87,0.764,0.582,0.056,3,0.5,lightgbm
717234183,Existing Customer,0,0.0016142187032305753,0,False,Low,M,Graduate,Married,Less than $40K,Blue,Under 35,0-24 mo,0-1 mo,29,1,18,1,4,2710.0,629,2081.0,1718,37,0.771,0.762,0.232,4,0.5,lightgbm
719229708,Existing Customer,0,0.0016134464171046643,0,False,Low,F,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,41,1,31,3,2,4969.0,838,4131.0,1489,32,0.591,0.455,0.169,6,0.5,lightgbm
718136283,Existing Customer,0,0.0016121638912093357,0,False,Low,M,Uneducated,Single,$80K - $120K,Blue,50-64,25-48 mo,0-1 mo,52,2,36,1,4,22103.0,1515,20588.0,1541,29,0.506,0.318,0.069,3,0.5,lightgbm
711861258,Existing Customer,0,0.0016061681294571714,0,False,Low,F,Uneducated,Single,Less than $40K,Blue,65+,25-48 mo,2-3 mo,65,1,36,2,3,4182.0,0,4182.0,4046,57,0.691,0.629,0.0,3,0.5,lightgbm
801994458,Existing Customer,0,0.001594523590332601,0,False,Low,M,Unknown,Single,$40K - $60K,Blue,50-64,49-72 mo,2-3 mo,58,1,52,2,3,3880.0,2517,1363.0,3163,65,0.673,0.97,0.649,3,0.5,lightgbm
715031433,Existing Customer,0,0.0015891111083321966,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,57,2,36,3,3,6248.0,1493,4755.0,4664,60,0.597,0.579,0.239,6,0.5,lightgbm
772399983,Existing Customer,0,0.0015887044176436508,0,False,Low,M,College,Single,$80K - $120K,Silver,50-64,25-48 mo,0-1 mo,55,2,45,1,4,34516.0,1433,33083.0,1966,31,0.728,0.55,0.042,3,0.5,lightgbm
771196083,Existing Customer,0,0.0015799116423100728,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,47,4,34,3,3,18178.0,0,18178.0,1837,37,0.922,0.682,0.0,6,0.5,lightgbm
712311258,Existing Customer,0,0.001579862649476915,0,False,Low,F,Uneducated,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,48,3,36,3,3,1906.0,1259,647.0,4634,54,0.932,0.862,0.661,5,0.5,lightgbm
710620383,Existing Customer,0,0.0015798490886457608,0,False,Low,M,Unknown,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,43,4,35,3,2,24396.0,1171,23225.0,965,17,0.655,1.125,0.048,6,0.5,lightgbm
714111333,Existing Customer,0,0.0015755089249557084,0,False,Low,M,High School,Married,$60K - $80K,Blue,50-64,25-48 mo,0-1 mo,55,1,46,1,3,5381.0,0,5381.0,1910,38,0.746,1.0,0.0,6,0.5,lightgbm
718851783,Existing Customer,0,0.0015665641181432529,0,False,Low,M,High School,Married,$80K - $120K,Silver,35-49,25-48 mo,2-3 mo,49,1,37,3,2,34516.0,2386,32130.0,3924,65,0.698,0.512,0.069,4,0.5,lightgbm
713672208,Existing Customer,0,0.0015654058371683355,0,False,Low,M,Doctorate,Divorced,$60K - $80K,Blue,50-64,25-48 mo,4-6 mo,50,1,33,5,2,19939.0,0,19939.0,3342,76,1.03,0.462,0.0,3,0.5,lightgbm
715241583,Existing Customer,0,0.0015631245105310245,0,False,Low,M,High School,Married,$120K +,Blue,Under 35,25-48 mo,2-3 mo,34,3,25,2,4,23959.0,2517,21442.0,1870,45,0.926,0.667,0.105,3,0.5,lightgbm
719662458,Existing Customer,0,0.0015625040524475586,0,False,Low,F,Graduate,Divorced,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,2,27,2,2,1438.3,679,759.3,1117,29,0.859,1.071,0.472,5,0.5,lightgbm
721217283,Existing Customer,0,0.001561160363977521,0,False,Low,M,Graduate,Single,$120K +,Blue,Under 35,0-24 mo,2-3 mo,27,0,17,2,2,8713.0,1354,7359.0,2094,36,0.558,0.333,0.155,6,0.5,lightgbm
715347783,Existing Customer,0,0.0015598829059715483,0,False,Low,M,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,4,35,3,1,4402.0,1524,2878.0,3063,57,0.628,0.9,0.346,3,0.5,lightgbm
711416958,Existing Customer,0,0.0015511396405543023,0,False,Low,F,Graduate,Single,Unknown,Blue,Under 35,0-24 mo,2-3 mo,33,2,21,3,2,5795.0,0,5795.0,2322,65,0.746,0.585,0.0,3,0.5,lightgbm
718292283,Existing Customer,0,0.0015509338770862352,0,False,Low,F,High School,Single,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,52,1,42,3,1,3416.0,1970,1446.0,8254,75,0.804,0.596,0.577,1,0.5,lightgbm
719648358,Existing Customer,0,0.0015469107436923758,0,False,Low,M,Graduate,Single,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,50,2,35,3,1,2514.0,1521,993.0,1636,36,0.638,0.385,0.605,3,0.5,lightgbm
711210633,Existing Customer,0,0.0015459745837835231,0,False,Low,M,Uneducated,Single,$60K - $80K,Blue,50-64,25-48 mo,4-6 mo,51,3,42,4,1,1922.0,1124,798.0,8049,76,0.766,0.434,0.585,2,0.5,lightgbm
